,meshL_x,meshL_y,meshR_x,meshR_y,ref_x,ref_y,ref_z,disp01_x,disp01_y,disp01_z,disp01
674,1044.0,501.0,1035.9203,473.045,-1.64884,-4.514671,36.813946,-0.31688702,-0.26550007,1.1727715,1.2435033
675,1064.0,501.0,1054.2708,471.60022,-1.4946141,-4.519484,36.852654,-0.317024,-0.26553392,1.1730652,1.2438226
676,1084.0,501.0,1072.6957,470.14215,-1.3400526,-4.5242996,36.89117,-0.31716096,-0.26554108,1.1732864,1.2440677
677,1105.0,501.0,1092.1626,468.61615,-1.1774249,-4.529342,36.93194,-0.31735086,-0.2655406,1.1736221,1.2444326
678,1125.0,501.0,1110.7992,467.16806,-1.0222079,-4.5340996,36.970814,-0.31755757,-0.26556015,1.1740227,1.2448672
679,1145.0,501.0,1129.533,465.70676,-0.86666286,-4.5388894,37.00977,-0.31768978,-0.26557493,1.1741867,1.2450588
680,1165.0,501.0,1148.3472,464.23917,-0.7107852,-4.5436573,37.048573,-0.31782264,-0.26560116,1.1743584,1.2452601
681,1186.0,501.0,1168.2203,462.67932,-0.5467623,-4.548734,37.089565,-0.3179847,-0.26563025,1.1745644,1.245502
682,1206.0,501.0,1187.2592,461.19055,-0.3902144,-4.5535755,37.12882,-0.31808254,-0.2656417,1.1746864,1.2456445
683,1226.0,501.0,1206.394,459.70093,-0.23333548,-4.558393,37.1681,-0.3181517,-0.26564217,1.1747551,1.2457271
684,1247.0,501.0,1226.5841,458.10617,-0.06825115,-4.5635333,37.209293,-0.31828445,-0.26563025,1.1748962,1.2458915
685,1267.0,501.0,1245.9277,456.59692,0.08931006,-4.5683856,37.24875,-0.31831273,-0.26558304,1.1747932,1.2457916
686,1287.0,501.0,1265.3866,455.06995,0.24720833,-4.5733047,37.288452,-0.31835228,-0.26557922,1.1747627,1.245772
687,1307.0,501.0,1284.9456,453.5437,0.4054416,-4.5781937,37.328194,-0.31842002,-0.26556635,1.174797,1.245819
688,1328.0,501.0,1305.6265,451.92252,0.5719577,-4.5834227,37.370422,-0.31843048,-0.26551676,1.1747017,1.2457212
689,1348.0,501.0,1325.4279,450.37772,0.7308931,-4.58838,37.41069,-0.31847382,-0.26549196,1.1745834,1.2456155
690,1368.0,501.0,1345.6299,448.79602,0.89026624,-4.593892,37.454914,-0.31864494,-0.26556253,1.1747856,1.2458649
691,1388.0,501.0,1365.8601,448.4189,1.0497962,-4.5946274,37.498177,-0.31934887,-0.2668519,1.1764107,1.2478524
692,1591.0,501.0,1574.6304,430.9596,2.6895308,-4.649104,37.904884,-0.31834793,-0.26478052,1.1708565,1.2419175
693,1611.0,501.0,1595.8597,429.3208,2.8530102,-4.654061,37.94574,-0.31826043,-0.26468658,1.170269,1.2413212
694,1632.0,501.0,1618.2876,427.57507,3.0250552,-4.6593485,37.988853,-0.31818962,-0.2645402,1.1697617,1.2407935
695,1652.0,501.0,1639.7902,425.9093,3.189292,-4.6643996,38.030266,-0.3181572,-0.26441002,1.1692352,1.2402611
696,1672.0,501.0,1661.4135,424.2409,3.3538866,-4.6694374,38.07177,-0.31807804,-0.26435184,1.1685257,1.2395595
697,1692.0,501.0,1683.1786,422.56052,3.518865,-4.674525,38.113625,-0.31797743,-0.26423788,1.1677742,1.238801
698,1713.0,501.0,1706.1715,420.7777,3.6924932,-4.6799197,38.157764,-0.31786132,-0.26408625,1.1669617,1.2379729
699,1733.0,501.0,1728.196,419.082,3.8582249,-4.685024,38.199886,-0.317765,-0.2639928,1.1663132,1.237317
700,456.0,521.0,538.0603,530.07715,-6.0481753,-4.232703,35.744503,-0.30746603,-0.2631755,1.1500664,1.2192003
701,476.0,521.0,554.4187,528.6736,-5.9040604,-4.2386723,35.788036,-0.30845833,-0.26362133,1.1543655,1.2236023
702,497.0,521.0,570.7671,527.6047,-5.7503443,-4.241847,35.82094,-0.30870342,-0.26374292,1.1542969,1.2236255
703,517.0,521.0,586.9149,526.3393,-5.604758,-4.2466455,35.85941,-0.30909204,-0.26364565,1.1549416,1.2243108
704,537.0,521.0,603.03094,525.1753,-5.4586377,-4.250843,35.896408,-0.30962515,-0.2634225,1.1565437,1.2259089
705,557.0,521.0,619.2055,523.99335,-5.312173,-4.2550697,35.93321,-0.31010342,-0.2640438,1.1579704,1.2275091
706,578.0,521.0,636.4163,522.6272,-5.1583314,-4.2602234,35.97394,-0.31049776,-0.26415157,1.1589241,1.2285316
707,598.0,521.0,652.58923,521.50104,-5.010931,-4.26394,36.008595,-0.3108759,-0.26426363,1.1596718,1.2293566
708,618.0,521.0,669.0054,520.2818,-4.863544,-4.2682724,36.045624,-0.31120872,-0.2643466,1.1603928,1.2301388
709,638.0,521.0,685.4922,519.0487,-4.7158356,-4.2726316,36.0826,-0.31160927,-0.26444912,1.1613083,1.2311257
710,659.0,521.0,702.8762,517.7436,-4.5603886,-4.277212,36.1213,-0.31198692,-0.26455545,1.1622276,1.2321115
711,679.0,521.0,719.52563,516.4964,-4.4120507,-4.281591,36.15837,-0.3124566,-0.26439285,1.1639328,1.233804
712,699.0,521.0,736.25934,515.25995,-4.263414,-4.2859125,36.19555,-0.31268167,-0.26474,1.1637497,1.2337627
713,720.0,521.0,753.90424,513.93225,-4.10699,-4.290531,36.234467,-0.31301022,-0.26479053,1.1644897,1.2345549
714,740.0,521.0,770.80756,512.6707,-3.957723,-4.2949204,36.27179,-0.31331897,-0.26484394,1.1651688,1.2352852
715,760.0,521.0,787.7928,511.39774,-3.8081443,-4.299337,36.309162,-0.31361413,-0.26492405,1.1657944,1.2359673
716,780.0,521.0,804.85565,510.10812,-3.6582458,-4.3037934,36.346516,-0.3139162,-0.26501942,1.1664963,1.2367264
717,801.0,521.0,822.8647,508.77036,-3.500525,-4.30839,36.385838,-0.31422782,-0.26508665,1.1673126,1.23759
718,821.0,521.0,840.1001,507.47858,-3.3499906,-4.312817,36.423306,-0.31447005,-0.26510763,1.1678886,1.2381992
719,841.0,521.0,857.42896,506.17636,-3.1991537,-4.317279,36.460953,-0.31472254,-0.26517963,1.168335,1.2386998
720,861.0,521.0,874.8362,504.86038,-3.0479934,-4.3217654,36.498554,-0.31501937,-0.2652459,1.1689758,1.2393938
721,882.0,521.0,893.2108,503.48453,-2.8889434,-4.326438,36.53815,-0.31531858,-0.26529264,1.1696281,1.2400951
722,902.0,521.0,910.8271,502.16516,-2.7371726,-4.3309445,36.576294,-0.3155601,-0.2653575,1.1701164,1.240631
723,922.0,521.0,928.52386,500.83633,-2.5850756,-4.335459,36.614403,-0.31577516,-0.26540804,1.1705208,1.2410779
724,943.0,521.0,947.19037,499.4294,-2.4250205,-4.340209,36.654335,-0.31598783,-0.2654729,1.1710434,1.2416388
725,963.0,521.0,965.0503,498.07278,-2.272252,-4.3447647,36.692303,-0.31616807,-0.26551628,1.1714859,1.2421112
726,983.0,521.0,983.0101,496.7238,-2.1191754,-4.3492846,36.73046,-0.3163948,-0.26556587,1.1719704,1.2426364
727,1003.0,521.0,1001.0686,495.3669,-1.9657849,-4.3538284,36.768795,-0.3166119,-0.26559305,1.17239,1.2430933
728,1024.0,521.0,1020.1357,493.93445,-1.8043838,-4.3586183,36.809208,-0.3168044,-0.26560688,1.1728096,1.243541
729,1044.0,521.0,1038.3972,492.55475,-1.6503408,-4.363232,36.847866,-0.3169788,-0.2656479,1.1731377,1.2439036
730,1064.0,521.0,1056.749,491.17084,-1.4959723,-4.3678384,36.88655,-0.31719542,-0.2656746,1.173439,1.2442487
731,1084.0,521.0,1075.1825,489.77106,-1.3412713,-4.372469,36.925137,-0.31734884,-0.26571035,1.1737328,1.2445726
732,1105.0,521.0,1094.6621,488.30188,-1.178497,-4.37734,36.966026,-0.31745553,-0.26569366,1.1739655,1.2448157
733,1125.0,521.0,1113.3042,486.8945,-1.023135,-4.381978,37.004936,-0.31761408,-0.26569605,1.1742859,1.2451588
734,1145.0,521.0,1132.0415,485.49503,-0.867447,-4.3865633,37.043896,-0.3177719,-0.26569366,1.174511,1.2454108
735,1165.0,521.0,1150.873,484.07422,-0.7114279,-4.391207,37.082886,-0.31795323,-0.26573896,1.1747475,1.2456897
736,1186.0,521.0,1170.7415,482.5628,-0.5472499,-4.3961234,37.123768,-0.3180791,-0.26578474,1.1748886,1.2458647
737,1206.0,521.0,1189.8003,481.1308,-0.39056036,-4.400806,37.163246,-0.31815413,-0.2657895,1.1749382,1.2459317
738,1226.0,521.0,1208.9369,479.68463,-0.23353416,-4.405491,37.202507,-0.31823677,-0.26580286,1.1750412,1.2460529
739,1247.0,521.0,1229.1323,478.15567,-0.06829864,-4.41042,37.24372,-0.3183349,-0.2657628,1.1751175,1.2461413
740,1267.0,521.0,1248.4988,476.69458,0.08940957,-4.415153,37.283432,-0.31837457,-0.2657261,1.1750565,1.246086
741,1287.0,521.0,1267.9698,475.24155,0.24745218,-4.419837,37.32325,-0.31843445,-0.26571465,1.1750641,1.2461061
742,1307.0,521.0,1287.5314,473.75647,0.40583456,-4.424606,37.36298,-0.31850803,-0.2657056,1.175106,1.2461625
743,1328.0,521.0,1308.2166,472.19897,0.5725043,-4.429631,37.405216,-0.3185251,-0.26567364,1.1750412,1.2460989
744,1348.0,521.0,1328.038,470.706,0.73159146,-4.434452,37.4457,-0.31856582,-0.2656393,1.174923,1.2459905
745,1368.0,521.0,1348.301,468.96997,0.89116246,-4.440668,37.49069,-0.31876284,-0.26577377,1.1755142,1.2466271
746,1591.0,521.0,1577.3911,451.98068,2.6921241,-4.493206,37.94125,-0.3184049,-0.2649064,1.171215,1.242297
747,1652.0,521.0,1642.566,447.10962,3.1923578,-4.5079756,38.06666,-0.3182385,-0.2646327,1.1695709,1.240646
748,1692.0,521.0,1685.9791,443.85962,3.522261,-4.517848,38.15023,-0.31805754,-0.26441574,1.1680489,1.2391185
749,1713.0,521.0,1708.6403,444.58533,3.6952736,-4.513431,38.19012,-0.3171785,-0.27388,1.1714592,1.2441579
750,456.0,542.0,540.5984,549.062,-6.054251,-4.078577,35.78056,-0.30797672,-0.2639327,1.1525841,1.2218676
751,476.0,542.0,556.4998,547.9355,-5.9089417,-4.082717,35.817585,-0.30818033,-0.26326847,1.1523552,1.2215596
752,497.0,542.0,573.2524,546.7477,-5.7559834,-4.0870304,35.856167,-0.309021,-0.26385212,1.1556091,1.2249671
753,517.0,542.0,589.28577,545.59515,-5.609998,-4.0912113,35.892982,-0.30937433,-0.2637148,1.1561317,1.2255197
754,537.0,542.0,605.3995,544.44135,-5.4637203,-4.0953875,35.929916,-0.31013727,-0.26369953,1.1593895,1.2287825
755,557.0,542.0,621.5867,543.2917,-5.317132,-4.099524,35.966854,-0.3102026,-0.2642212,1.1583061,1.2278891
756,578.0,542.0,638.6514,542.0706,-5.162855,-4.103886,36.005493,-0.31003618,-0.26380873,1.1553688,1.2249876
757,598.0,542.0,654.9882,540.8984,-5.015622,-4.1080675,36.042416,-0.31100893,-0.26442623,1.1600456,1.2297779
758,618.0,542.0,671.4188,539.72687,-4.868115,-4.112252,36.079613,-0.31138802,-0.26456022,1.1608505,1.2306619
759,638.0,542.0,687.91144,538.53864,-4.7202673,-4.1164637,36.116627,-0.3117404,-0.26461935,1.1616974,1.2315625
760,659.0,542.0,705.29706,537.2881,-4.5646677,-4.120853,36.155308,-0.31262875,-0.26431608,1.166462,1.2362173
761,679.0,542.0,721.9579,536.09033,-4.4162006,-4.125074,36.1925,-0.3124361,-0.26477718,1.1633606,1.2333415
762,699.0,542.0,738.70526,534.8929,-4.267436,-4.129285,36.229828,-0.3128295,-0.26488876,1.1641273,1.2341883
763,720.0,542.0,756.3655,533.6235,-4.11088,-4.1337185,36.268917,-0.3131132,-0.2649436,1.1648178,1.2349232
764,740.0,542.0,773.2665,532.4034,-3.9614582,-4.137965,36.306168,-0.31340265,-0.26500273,1.1655006,1.2356535
765,760.0,542.0,790.26654,531.18243,-3.8117518,-4.1422205,36.343708,-0.31372738,-0.2650919,1.1662216,1.2364349
766,780.0,542.0,807.3445,529.9466,-3.6617248,-4.146511,36.38123,-0.31399703,-0.26518583,1.166893,1.2371567
767,801.0,542.0,825.3591,528.655,-3.5038521,-4.150961,36.42058,-0.31432438,-0.26525402,1.1676941,1.2380102
768,821.0,542.0,842.6065,527.4135,-3.353182,-4.1552324,36.45818,-0.3146212,-0.26529884,1.1682549,1.238624
769,841.0,542.0,859.9442,526.1617,-3.2022045,-4.159535,36.495903,-0.3148694,-0.2653656,1.1687737,1.2391907
770,861.0,542.0,877.3613,524.896,-3.050904,-4.1638646,36.533596,-0.31514502,-0.26542425,1.169426,1.2398885
771,882.0,542.0,895.7493,523.5722,-2.8917093,-4.1683803,36.573334,-0.31542063,-0.26547766,1.1699982,1.2405097
772,902.0,542.0,913.35504,522.2903,-2.7397738,-4.172752,36.611294,-0.31565285,-0.26553774,1.1704559,1.2410134
773,922.0,542.0,931.05505,521.03143,-2.587531,-4.1770215,36.6494,-0.31585026,-0.2655654,1.1708565,1.2414473
774,943.0,542.0,949.7411,519.67505,-2.427335,-4.181631,36.689552,-0.3160665,-0.26560688,1.1713448,1.2419716
775,963.0,542.0,967.6214,518.3673,-2.2744317,-4.186054,36.727757,-0.31630754,-0.26565456,1.1718636,1.2425325
776,983.0,542.0,985.58057,517.0612,-2.1212008,-4.1904354,36.765865,-0.3165021,-0.2656951,1.172329,1.2430296
777,1003.0,542.0,1003.6564,515.7633,-1.9676716,-4.1948013,36.804386,-0.31669307,-0.26575136,1.1727219,1.2434608
778,1024.0,542.0,1022.7293,514.3795,-1.806113,-4.1994414,36.844833,-0.31693363,-0.26580048,1.1732254,1.2440075
779,1044.0,542.0,1040.9905,513.0622,-1.6519185,-4.2038403,36.883446,-0.31709003,-0.2658286,1.1735344,1.2443448
780,1064.0,542.0,1059.3538,511.73615,-1.4974046,-4.208267,36.922237,-0.31730533,-0.26584625,1.1738281,1.2446804
781,1084.0,542.0,1077.8069,510.4012,-1.3425622,-4.2127037,36.961044,-0.317482,-0.26587296,1.1741333,1.245019
782,1105.0,542.0,1097.2913,508.9805,-1.1796279,-4.217426,37.00195,-0.31758153,-0.26589012,1.1743088,1.2452135
783,1125.0,542.0,1115.9426,507.62378,-1.0241156,-4.2219124,37.040936,-0.31772363,-0.26590586,1.1745605,1.2454906
784,1145.0,542.0,1134.6921,506.26065,-0.8682754,-4.226407,37.080013,-0.31788528,-0.2658844,1.1748009,1.2457539
785,1165.0,542.0,1153.5392,504.89307,-0.71210647,-4.2309,37.119167,-0.31807387,-0.265913,1.1750984,1.2460886
786,1186.0,542.0,1173.4152,503.4522,-0.54776996,-4.235588,37.1601,-0.31816858,-0.2659316,1.1752052,1.2462175
787,1206.0,542.0,1192.4705,502.06537,-0.39092416,-4.2401237,37.199482,-0.31822687,-0.26591015,1.1752548,1.2462746
788,1226.0,542.0,1211.6133,500.6814,-0.23374587,-4.2446113,37.238773,-0.31831878,-0.26591778,1.175354,1.2463933
789,1247.0,542.0,1231.827,499.2133,-0.06835003,-4.249368,37.280186,-0.31841224,-0.2658863,1.1753845,1.2464391
790,1267.0,542.0,1251.2043,497.81378,0.08951184,-4.253913,37.319996,-0.31845915,-0.26586723,1.1753502,1.2464147
791,1287.0,542.0,1270.6744,496.40997,0.2477099,-4.258441,37.35975,-0.3185187,-0.2658515,1.1754265,1.2464986
792,1307.0,542.0,1290.2628,494.99347,0.40624812,-4.263019,37.39978,-0.31857643,-0.26585817,1.1754799,1.2465651
793,1328.0,542.0,1310.9534,493.48837,0.57308275,-4.267887,37.44204,-0.31860796,-0.26584387,1.1753616,1.2464585
794,1348.0,542.0,1330.7799,492.04834,0.73232675,-4.272547,37.482544,-0.31867114,-0.26580286,1.1752815,1.2463905
795,1368.0,542.0,1351.2109,490.49738,0.8920847,-4.278301,37.52971,-0.31887186,-0.26586437,1.1758842,1.2470232
796,1733.0,542.0,1738.2537,555.06305,3.8608167,-4.0234666,38.3309,-0.31294036,-0.60372543,1.1106949,1.3023283
797,1753.0,542.0,1756.8405,554.4206,4.022631,-4.0208964,38.327496,-0.309793,-0.61014557,1.1472359,1.3358141
798,1834.0,542.0,1835.3013,547.36633,4.6813817,-4.02946,38.341034,-0.32272005,-0.2684226,1.1814651,1.2538177
799,456.0,562.0,542.6361,567.2854,-6.0591526,-3.930381,35.80956,-0.30828714,-0.2638471,1.1539192,1.2231867
800,476.0,562.0,558.5891,565.9238,-5.913799,-3.9355893,35.847294,-0.30858088,-0.2637558,1.1542549,1.2235578
801,497.0,562.0,575.6341,565.247,-5.761433,-3.9382334,35.889973,-0.30889845,-0.26384497,1.1542931,1.2236931
802,517.0,562.0,591.56177,563.8959,-5.615032,-3.9431064,35.925266,-0.310009,-0.26477695,1.1599159,1.2294785
803,537.0,562.0,607.67346,562.7853,-5.4686065,-3.947124,35.96213,-0.30926037,-0.26451778,1.1537666,1.2234334
804,557.0,562.0,623.8636,561.68066,-5.321883,-3.951104,35.99908,-0.31028605,-0.2643416,1.1585655,1.2281808
805,578.0,562.0,640.94745,560.5062,-5.1674957,-3.9553268,36.03795,-0.31104183,-0.2647469,1.1616058,1.2313269
806,598.0,562.0,657.28973,559.3732,-5.0201306,-3.9593801,36.074913,-0.31116676,-0.2645793,1.1604156,1.2301998
807,618.0,562.0,673.7303,558.2472,-4.8725004,-3.9634168,36.112213,-0.3115015,-0.264704,1.1611977,1.231049
808,638.0,562.0,690.2245,557.1078,-4.7245126,-3.9674559,36.14921,-0.31181812,-0.26476908,1.1619873,1.2318878
809,659.0,562.0,707.6291,555.8985,-4.568796,-3.971732,36.18812,-0.3121996,-0.26481175,1.1628456,1.2328032
810,679.0,562.0,724.28674,554.74646,-4.4201803,-3.975788,36.22523,-0.3125987,-0.26490307,1.1636963,1.2337264
811,699.0,562.0,741.0607,553.59937,-4.271317,-3.979857,36.262894,-0.3128872,-0.26499462,1.1644287,1.23451
812,720.0,562.0,758.7311,552.3699,-4.114624,-3.9841716,36.302082,-0.31321526,-0.265074,1.1651573,1.2352974
813,740.0,562.0,775.65216,551.20856,-3.96509,-3.9882348,36.339577,-0.31351256,-0.26516747,1.1658173,1.2360153
814,760.0,562.0,792.6452,550.022,-3.815226,-3.9923685,36.376976,-0.31376648,-0.26524186,1.166481,1.2367218
815,780.0,562.0,809.7205,548.8438,-3.665052,-3.9964495,36.41442,-0.31406784,-0.26531553,1.1671944,1.2374868
816,801.0,562.0,827.7365,547.59906,-3.5070293,-4.000742,36.453754,-0.31444073,-0.26540613,1.1679878,1.2383493
817,821.0,562.0,844.9929,546.40485,-3.3562267,-4.004864,36.491436,-0.3147292,-0.26545048,1.1685715,1.2389826
818,841.0,562.0,862.34064,545.2026,-3.2051172,-4.0090094,36.529255,-0.31499767,-0.26550674,1.1691055,1.2395664
819,861.0,562.0,879.7827,543.99054,-3.0537019,-4.013188,36.567257,-0.3152895,-0.2656026,1.1697273,1.2402476
820,882.0,562.0,898.1628,542.70197,-2.8943434,-4.0175815,36.60684,-0.31555438,-0.2656741,1.1703606,1.2409276
821,902.0,562.0,915.78296,541.4778,-2.742279,-4.021772,36.644955,-0.3157556,-0.26571083,1.1708336,1.2414327
822,922.0,562.0,933.4973,540.2489,-2.5899029,-4.0259714,36.68322,-0.31593728,-0.26572084,1.1712074,1.2418336
823,943.0,562.0,952.18463,538.95416,-2.429556,-4.030367,36.723347,-0.31615877,-0.2657447,1.171711,1.24237
824,963.0,562.0,970.07043,537.6953,-2.2765114,-4.0346336,36.76158,-0.31636596,-0.26578426,1.1722031,1.2428952
825,983.0,562.0,988.0527,536.44696,-2.1231544,-4.038848,36.799965,-0.31653905,-0.26581812,1.1726074,1.243328
826,1003.0,562.0,1006.13965,535.1945,-1.9694862,-4.0430794,36.838596,-0.31676364,-0.26589775,1.1730652,1.2438339
827,1024.0,562.0,1025.2172,533.8675,-1.807777,-4.047533,36.879063,-0.31702912,-0.26595116,1.1735268,1.2443483
828,1044.0,562.0,1043.4803,532.5931,-1.6534358,-4.0517964,36.917652,-0.31719887,-0.26597404,1.1738548,1.2447058
829,1064.0,562.0,1061.8528,531.3196,-1.4987806,-4.0560594,36.956528,-0.3173715,-0.26599598,1.1741638,1.2450459
830,1084.0,562.0,1080.3119,530.02496,-1.3437932,-4.060377,36.995373,-0.31754696,-0.26602554,1.174427,1.2453451
831,1105.0,562.0,1099.8102,528.668,-1.1807122,-4.0649004,37.036423,-0.3176924,-0.26605558,1.1746483,1.2455974
832,1125.0,562.0,1118.4553,527.3628,-1.0250506,-4.0692086,37.07528,-0.3178501,-0.26608515,1.1749496,1.245928
833,1145.0,562.0,1137.2126,526.05023,-0.8690665,-4.0735483,37.114418,-0.31797194,-0.26607132,1.175148,1.2461432
834,1165.0,562.0,1156.0759,524.7348,-0.7127553,-4.0778913,37.153744,-0.31812382,-0.26609373,1.1753998,1.2464242
835,1186.0,562.0,1175.9633,523.3622,-0.5482687,-4.0823646,37.19478,-0.31824058,-0.26608086,1.1755676,1.2466096
836,1206.0,562.0,1195.0183,522.023,-0.39127496,-4.0867476,37.23411,-0.3183187,-0.26606274,1.1756554,1.2467084
837,1226.0,562.0,1214.171,520.68414,-0.23394959,-4.091108,37.273495,-0.31841934,-0.26606655,1.175724,1.2467996
838,1247.0,562.0,1234.4098,519.28296,-0.068401694,-4.095674,37.31519,-0.31849903,-0.2660284,1.1757126,1.246801
839,1267.0,562.0,1253.7883,517.92017,0.08961062,-4.100112,37.35497,-0.31853378,-0.26601124,1.1756439,1.2467415
840,1287.0,562.0,1273.2528,516.57764,0.24795486,-4.1044297,37.394604,-0.31860724,-0.26603174,1.1757507,1.2468654
841,1307.0,562.0,1292.8475,515.208,0.40664196,-4.1088696,37.434673,-0.31866717,-0.26601505,1.175766,1.2468915
842,1328.0,562.0,1313.5605,513.7661,0.5736344,-4.1135597,37.47718,-0.31869206,-0.2659769,1.1756363,1.2467674
843,1348.0,562.0,1333.3851,512.3873,0.7330248,-4.1180143,37.517612,-0.31876576,-0.2659502,1.1756134,1.2467589
844,1368.0,562.0,1353.6252,510.6059,0.8929109,-4.1244173,37.56221,-0.31895673,-0.26618576,1.1765556,1.2477466
845,456.0,583.0,545.079,586.37054,-6.0650325,-3.7751548,35.844376,-0.30840635,-0.26402736,1.1542702,1.2235868
846,476.0,583.0,560.9747,585.2732,-5.9194207,-3.7792103,35.881252,-0.30880785,-0.2641523,1.1551933,1.2245858
847,497.0,583.0,577.71155,584.0632,-5.7661157,-3.7836432,35.91954,-0.30921268,-0.2642436,1.1561432,1.2256036
848,517.0,583.0,593.96704,583.124,-5.620361,-3.7872956,35.959435,-0.30881214,-0.2630551,1.1520042,1.2213422
849,537.0,583.0,610.0709,582.05676,-5.4737687,-3.791149,35.996155,-0.31004095,-0.2644217,1.1580048,1.2276071
850,557.0,583.0,626.25433,580.9907,-5.32688,-3.7949853,36.03297,-0.31046057,-0.2645049,1.1588974,1.2285731
851,578.0,583.0,643.359,579.86346,-5.172379,-3.7990694,36.072094,-0.31088734,-0.26462507,1.1598701,1.2296244
852,598.0,583.0,659.72394,578.77765,-5.0249085,-3.8029861,36.10934,-0.31128883,-0.26475,1.160759,1.2305912
853,618.0,583.0,676.14905,577.7019,-4.877097,-3.8068206,36.146385,-0.31165028,-0.26484847,1.1615639,1.2314631
854,638.0,583.0,692.66254,576.60895,-4.728996,-3.8107233,36.183613,-0.3119135,-0.26491404,1.1622849,1.2322239
855,659.0,583.0,710.0845,575.4387,-4.57315,-3.8148923,36.22273,-0.3122983,-0.26497126,1.1631508,1.2331504
856,679.0,583.0,726.75946,574.346,-4.424414,-3.8187573,36.260036,-0.31269073,-0.2650988,1.1639786,1.2340579
857,699.0,583.0,743.5261,573.2375,-4.2753854,-3.8226862,36.29756,-0.31298733,-0.26517153,1.1646957,1.2348251
858,720.0,583.0,761.20465,572.0683,-4.118548,-3.8267956,36.33682,-0.3132639,-0.2652459,1.1654015,1.2355769
859,740.0,583.0,778.1302,570.9491,-3.9688683,-3.830722,36.374336,-0.31359673,-0.26532388,1.1661148,1.2363508
860,760.0,583.0,795.13257,569.8178,-3.8188674,-3.8346736,36.411827,-0.31388307,-0.26538253,1.1667709,1.237055
861,780.0,583.0,812.2241,568.6758,-3.668563,-3.8386598,36.449455,-0.31419873,-0.26546192,1.1674652,1.2378069
862,801.0,583.0,830.2529,567.4777,-3.5103965,-3.8428125,36.488922,-0.31451917,-0.26556015,1.1682014,1.2386037
863,821.0,583.0,847.50946,566.32764,-3.3594403,-3.8467865,36.52656,-0.3148098,-0.26562786,1.1688843,1.239336
864,841.0,583.0,864.88074,565.19446,-3.2082098,-3.8507144,36.564667,-0.315135,-0.26569867,1.1695137,1.2400275
865,861.0,583.0,882.3207,564.0342,-3.056639,-3.8547118,36.602596,-0.3154199,-0.26577783,1.1700783,1.2406493
866,882.0,583.0,900.72394,562.8025,-2.8971455,-3.8589416,36.642452,-0.31563234,-0.2658186,1.1705894,1.2411941
867,902.0,583.0,918.3469,561.6213,-2.7449288,-3.8629942,36.680565,-0.31580734,-0.26585817,1.1710548,1.2416861
868,922.0,583.0,936.0701,560.44867,-2.5924082,-3.8670108,36.718906,-0.31605148,-0.26589513,1.1715851,1.2422562
869,943.0,583.0,954.7622,559.2045,-2.4319036,-3.8712444,36.759052,-0.31628466,-0.26590967,1.1721039,1.2428079
870,963.0,583.0,972.6652,558.0113,-2.2787218,-3.8753037,36.797478,-0.31645536,-0.26596022,1.1725197,1.2432543
